filename,subject,q1,q2,q3,q4,mora,word,initial_tone,final_tone,accented_mora,mora_dur,mora_int,mora_f0_max,word_dur,word_int,word_f0_range
P20211210_16_46_Q041_T18_03_06,P20211210_16_46,72,21,65,1,se,sumimasen,%LH,LHL%,ma,0.1912800144470972,62.67410358548609,191.01215904024065,0.6723782326019176,61.7727634505799,69.93360726921269
P20211210_16_46_Q041_T18_03_06,P20211210_16_46,72,21,65,1,n,sumimasen,%LH,LHL%,ma,0.1115800084274734,48.49432123849786,--undefined--,0.6723782326019176,61.7727634505799,69.93360726921269
P20211210_16_46_Q042_T18_01_09,P20211210_16_46,12,4,72,0,su,sumimasen,%LH,LHL%,ma,0.2120284478935367,50.836764300432584,122.64288283835398,0.6718254517115837,59.65695136662519,55.94697591997631
P20211210_16_46_Q042_T18_01_09,P20211210_16_46,12,4,72,0,mi,sumimasen,%LH,LHL%,ma,0.08170852382238736,57.6048140476776,136.3061918672507,0.6718254517115837,59.65695136662519,55.94697591997631
P20211210_16_46_Q042_T18_01_09,P20211210_16_46,12,4,72,0,ma,sumimasen,%LH,LHL%,ma,0.14376563052293467,61.32535330517884,141.63451709297536,0.6718254517115837,59.65695136662519,55.94697591997631
P20211210_16_46_Q042_T18_01_09,P20211210_16_46,12,4,72,0,se,sumimasen,%LH,LHL%,ma,0.1888143045589903,62.55073127870736,163.00502992555218,0.6718254517115837,59.65695136662519,55.94697591997631
P20211210_16_46_Q042_T18_01_09,P20211210_16_46,12,4,72,0,n,sumimasen,%LH,LHL%,ma,0.04550854491373468,54.63843539712667,123.06108042448044,0.6718254517115837,59.65695136662519,55.94697591997631
P20211210_16_46_Q043_T17_31_20,P20211210_16_46,77,64,38,1,mo,moosiwakenaidesu,%LH,LHL%,de,0.10301781996465853,53.942177791490195,137.74915309055993,1.2794469783309006,57.18180677220438,474.26202044796827
P20211210_16_46_Q043_T17_31_20,P20211210_16_46,77,64,38,1,o,moosiwakenaidesu,%LH,LHL%,de,0.0353478516758019,54.358951338167685,119.19057835043161,1.2794469783309006,57.18180677220438,474.26202044796827
P20211210_16_46_Q043_T17_31_20,P20211210_16_46,77,64,38,1,si,moosiwakenaidesu,%LH,LHL%,de,0.13945453811823227,59.520399439587024,132.59396209219884,1.2794469783309006,57.18180677220438,474.26202044796827
P20211210_16_46_Q043_T17_31_20,P20211210_16_46,77,64,38,1,wa,moosiwakenaidesu,%LH,LHL%,de,0.06004292613423878,61.84530489327389,123.33117342512709,1.2794469783309006,57.18180677220438,474.26202044796827
P20211210_16_46_Q043_T17_31_20,P20211210_16_46,77,64,38,1,ke,moosiwakenaidesu,%LH,LHL%,de,0.13458144214952494,57.53481318350758,133.76714935451727,1.2794469783309006,57.18180677220438,474.26202044796827
P20211210_16_46_Q043_T17_31_20,P20211210_16_46,77,64,38,1,n,moosiwakenaidesu,%LH,LHL%,de,0.04067424028448441,57.367760911672065,120.38299827007063,1.2794469783309006,57.18180677220438,474.26202044796827
P20211210_16_46_Q043_T17_31_20,P20211210_16_46,77,64,38,1,a,moosiwakenaidesu,%LH,LHL%,de,0.07844317769150555,60.36404736481576,119.38963842133032,1.2794469783309006,57.18180677220438,474.26202044796827
P20211210_16_46_Q043_T17_31_20,P20211210_16_46,77,64,38,1,i,moosiwakenaidesu,%LH,LHL%,de,0.04648484603941072,59.428950844427476,115.67695846454949,1.2794469783309006,57.18180677220438,474.26202044796827
P20211210_16_46_Q043_T17_31_20,P20211210_16_46,77,64,38,1,de,moosiwakenaidesu,%LH,LHL%,de,0.15826972087168878,57.32406664976938,111.38159888336196,1.2794469783309006,57.18180677220438,474.26202044796827
P20211210_16_46_Q043_T17_31_20,P20211210_16_46,77,64,38,1,su,moosiwakenaidesu,%LH,LHL%,de,0.4831304154013547,53.44374617238931,564.9503823617588,1.2794469783309006,57.18180677220438,474.26202044796827
P20211210_16_46_Q044_T17_55_02,P20211210_16_46,37,63,62,1,mo,moosiwakenaidesu,%LH,LHL%,de,0.12886923070755896,54.57164342892601,132.76189789188734,1.4138968594037444,54.840121669311486,481.5130997945062
P20211210_16_46_Q044_T17_55_02,P20211210_16_46,37,63,62,1,o,moosiwakenaidesu,%LH,LHL%,de,0.06270666297880001,56.092648050962104,135.405359859871,1.4138968594037444,54.840121669311486,481.5130997945062
P20211210_16_46_Q044_T17_55_02,P20211210_16_46,37,63,62,1,si,moosiwakenaidesu,%LH,LHL%,de,0.12896275971111704,57.960097573125466,138.0568787911916,1.4138968594037444,54.840121669311486,481.5130997945062
P20211210_16_46_Q044_T17_55_02,P20211210_16_46,37,63,62,1,wa,moosiwakenaidesu,%LH,LHL%,de,0.06287547616565248,60.75937497404115,136.91355201917062,1.4138968594037444,54.840121669311486,481.5130997945062
P20211210_16_46_Q044_T17_55_02,P20211210_16_46,37,63,62,1,ke,moosiwakenaidesu,%LH,LHL%,de,0.1183144584505661,54.02617164417805,140.86431257762183,1.4138968594037444,54.840121669311486,481.5130997945062
P20211210_16_46_Q044_T17_55_02,P20211210_16_46,37,63,62,1,n,moosiwakenaidesu,%LH,LHL%,de,0.05442465088726034,55.337313694002994,125.48163612915471,1.4138968594037444,54.840121669311486,481.5130997945062
P20211210_16_46_Q044_T17_55_02,P20211210_16_46,37,63,62,1,a,moosiwakenaidesu,%LH,LHL%,de,0.06334668064675464,58.74450548305962,125.97371613791776,1.4138968594037444,54.840121669311486,481.5130997945062
P20211210_16_46_Q044_T17_55_02,P20211210_16_46,37,63,62,1,i,moosiwakenaidesu,%LH,LHL%,de,0.04377634962670962,58.1887834605313,127.00035575880919,1.4138968594037444,54.840121669311486,481.5130997945062
P20211210_16_46_Q044_T17_55_02,P20211210_16_46,37,63,62,1,de,moosiwakenaidesu,%LH,LHL%,de,0.10293357885199228,57.37487174926903,121.06434529216985,1.4138968594037444,54.840121669311486,481.5130997945062
P20211210_16_46_Q044_T17_55_02,P20211210_16_46,37,63,62,1,su,moosiwakenaidesu,%LH,LHL%,de,0.647687011377333,46.93522076594064,580.4878293252963,1.4138968594037444,54.840121669311486,481.5130997945062
P20211210_16_46_Q045_T18_11_16,P20211210_16_46,96,97,4,0,su,sumimasen,%LH,LHL%,ma,0.18692395902167208,45.78467076717062,112.61643306841282,0.7021178567488209,55.15117926658162,23.43880770944979
P20211210_16_46_Q045_T18_11_16,P20211210_16_46,96,97,4,0,mi,sumimasen,%LH,LHL%,ma,0.11545303351338576,53.31038156282091,109.47370406249401,0.7021178567488209,55.15117926658162,23.43880770944979
P20211210_16_46_Q045_T18_11_16,P20211210_16_46,96,97,4,0,ma,sumimasen,%LH,LHL%,ma,0.11702382308499648,56.461261469328704,119.60402428340113,0.7021178567488209,55.15117926658162,23.43880770944979
P20211210_16_46_Q045_T18_11_16,P20211210_16_46,96,97,4,0,se,sumimasen,%LH,LHL%,ma,0.19867979904759459,58.03011811994705,128.94153701735263,0.7021178567488209,55.15117926658162,23.43880770944979
P20211210_16_46_Q045_T18_11_16,P20211210_16_46,96,97,4,0,n,sumimasen,%LH,LHL%,ma,0.08403724208117191,53.77225896524382,121.50672835726131,0.7021178567488209,55.15117926658162,23.43880770944979
P20211210_16_46_Q047_T18_10_06,P20211210_16_46,69,72,68,1,mo,moosiwakenaidesu,%LH,LHL%,de,0.12009642277800447,48.4176549450546,129.43753969987247,1.4527709390298904,56.08865543353869,476.32064143644413
P20211210_16_46_Q047_T18_10_06,P20211210_16_46,69,72,68,1,o,moosiwakenaidesu,%LH,LHL%,de,0.031096422778004396,50.60562737328026,121.65225667880257,1.4527709390298904,56.08865543353869,476.32064143644413
P20211210_16_46_Q047_T18_10_06,P20211210_16_46,69,72,68,1,si,moosiwakenaidesu,%LH,LHL%,de,0.14403157695696767,56.021629625848355,127.66346379095121,1.4527709390298904,56.08865543353869,476.32064143644413
P20211210_16_46_Q047_T18_10_06,P20211210_16_46,69,72,68,1,wa,moosiwakenaidesu,%LH,LHL%,de,0.06281076288348963,57.92651144167345,123.61541502686784,1.4527709390298904,56.08865543353869,476.32064143644413
P20211210_16_46_Q047_T18_10_06,P20211210_16_46,69,72,68,1,ke,moosiwakenaidesu,%LH,LHL%,de,0.11054610016572841,54.61769673575699,137.3565819858549,1.4527709390298904,56.08865543353869,476.32064143644413
P20211210_16_46_Q047_T18_10_06,P20211210_16_46,69,72,68,1,n,moosiwakenaidesu,%LH,LHL%,de,0.046566600068794095,53.65972555842599,123.55872064235723,1.4527709390298904,56.08865543353869,476.32064143644413
P20211210_16_46_Q047_T18_10_06,P20211210_16_46,69,72,68,1,a,moosiwakenaidesu,%LH,LHL%,de,0.06497665125878238,54.12134455957178,123.32539815497452,1.4527709390298904,56.08865543353869,476.32064143644413
P20211210_16_46_Q047_T18_10_06,P20211210_16_46,69,72,68,1,i,moosiwakenaidesu,%LH,LHL%,de,0.06562974301626068,53.29400181054601,118.4733370441227,1.4527709390298904,56.08865543353869,476.32064143644413
P20211210_16_46_Q047_T18_10_06,P20211210_16_46,69,72,68,1,de,moosiwakenaidesu,%LH,LHL%,de,0.13320213508050394,53.626041924975915,109.083042096129,1.4527709390298904,56.08865543353869,476.32064143644413
P20211210_16_46_Q047_T18_10_06,P20211210_16_46,69,72,68,1,su,moosiwakenaidesu,%LH,LHL%,de,0.6738145240433548,57.48324568966612,573.6068188362781,1.4527709390298904,56.08865543353869,476.32064143644413
P20211210_16_46_Q049_T17_11_47,P20211210_16_46,77,78,18,1,go,gomen,%LH,LHL%,me,0.11114851940884918,45.94668993477179,105.85336490205827,0.45509629994174483,48.205853419013174,18.868815537251166
P20211210_16_46_Q049_T17_11_47,P20211210_16_46,77,78,18,1,me,gomen,%LH,LHL%,me,0.2266729647786767,49.87145661874202,116.99304047748937,0.45509629994174483,48.205853419013174,18.868815537251166
P20211210_16_46_Q049_T17_11_47,P20211210_16_46,77,78,18,1,n,gomen,%LH,LHL%,me,0.11727481575421894,45.02659162758648,112.2127847279315,0.45509629994174483,48.205853419013174,18.868815537251166
P20211210_16_46_Q050_T17_54_07,P20211210_16_46,72,42,36,1,go,gomen,%LH,LHL%,me,0.06954913154382492,50.15575180174717,105.41557224212305,0.3520000000000001,57.809175048307765,40.13650131663913
P20211210_16_46_Q050_T17_54_07,P20211210_16_46,72,42,36,1,me,gomen,%LH,LHL%,me,0.21671426604635857,59.65908529289025,139.9929982726047,0.3520000000000001,57.809175048307765,40.13650131663913
P20211210_16_46_Q050_T17_54_07,P20211210_16_46,72,42,36,1,n,gomen,%LH,LHL%,me,0.0657366024098166,48.80083581522199,110.2743315145645,0.3520000000000001,57.809175048307765,40.13650131663913
P20211210_16_46_Q051_T17_31_49,P20211210_16_46,16,26,89,1,go,gomen,%LH,LHL%,me,0.13363723977705466,48.54996038361341,101.42743692322794,0.38803333161637965,51.72472125108635,27.64193691268693
P20211210_16_46_Q051_T17_31_49,P20211210_16_46,16,26,89,1,me,gomen,%LH,LHL%,me,0.18642767035553587,53.42437352536532,118.61230427774802,0.38803333161637965,51.72472125108635,27.64193691268693
P20211210_16_46_Q051_T17_31_49,P20211210_16_46,16,26,89,1,n,gomen,%LH,LHL%,me,0.06796842148378912,50.211624511453614,114.89586408305162,0.38803333161637965,51.72472125108635,27.64193691268693
P20211210_16_46_Q053_T17_03_38,P20211210_16_46,81,83,30,1,go,gomenne,%LH,LHL%,n,0.07509516199461952,45.79159948083052,105.40887400744262,0.6170863311731775,51.21342900584108,54.415281237906754
P20211210_16_46_Q053_T17_03_38,P20211210_16_46,81,83,30,1,me,gomenne,%LH,LHL%,n,0.16978036624870485,50.68810336159558,114.54895383325349,0.6170863311731775,51.21342900584108,54.415281237906754
P20211210_16_46_Q053_T17_03_38,P20211210_16_46,81,83,30,1,n,gomenne,%LH,LHL%,n,0.07591141375543053,48.972726805570986,118.44310372136232,0.6170863311731775,51.21342900584108,54.415281237906754
P20211210_16_46_Q053_T17_03_38,P20211210_16_46,81,83,30,1,ne,gomenne,%LH,LHL%,n,0.29629938917442256,52.51439389356723,158.201608014383,0.6170863311731775,51.21342900584108,54.415281237906754
P20211210_16_46_Q054_T17_59_56,P20211210_16_46,1,1,100,0,su,sumimasen,%LH,LHL%,ma,0.1612742280373698,49.263847167488436,127.0931235676066,0.6162530772003512,59.15572951127829,78.93684523060989
P20211210_16_46_Q054_T17_59_56,P20211210_16_46,1,1,100,0,mi,sumimasen,%LH,LHL%,ma,0.14036794709514666,58.60957352985458,149.41015193885445,0.6162530772003512,59.15572951127829,78.93684523060989
P20211210_16_46_Q054_T17_59_56,P20211210_16_46,1,1,100,0,ma,sumimasen,%LH,LHL%,ma,0.039619985067178454,64.4601453257228,148.94167203619878,0.6162530772003512,59.15572951127829,78.93684523060989
P20211210_16_46_Q054_T17_59_56,P20211210_16_46,1,1,100,0,se,sumimasen,%LH,LHL%,ma,0.1935719270425006,61.39488114109949,177.01261381770493,0.6162530772003512,59.15572951127829,78.93684523060989
P20211210_16_46_Q054_T17_59_56,P20211210_16_46,1,1,100,0,n,sumimasen,%LH,LHL%,ma,0.08141898995815566,52.45232268456705,116.63097392966434,0.6162530772003512,59.15572951127829,78.93684523060989
P20211210_16_46_Q055_T17_14_23,P20211210_16_46,26,59,74,1,go,gomen,%LH,LHL%,me,0.09054779253727235,49.993095323138796,116.40621107600461,0.36785040718266887,57.843523850636736,45.03466987862659
P20211210_16_46_Q055_T17_14_23,P20211210_16_46,26,59,74,1,me,gomen,%LH,LHL%,me,0.19618688383075678,60.015839139851515,140.34575835059871,0.36785040718266887,57.843523850636736,45.03466987862659
P20211210_16_46_Q055_T17_14_23,P20211210_16_46,26,59,74,1,n,gomen,%LH,LHL%,me,0.08111573081463974,53.447220867603356,120.39645634144756,0.36785040718266887,57.843523850636736,45.03466987862659
P20211210_16_46_Q056_T17_19_43,P20211210_16_46,23,57,36,1,su,sumimasen,%LH,LHL%,ma,0.23160092541338412,48.253968525556814,118.92377188247706,0.7634751436592373,55.985157521045174,60.68595239771402
P20211210_16_46_Q056_T17_19_43,P20211210_16_46,23,57,36,1,mi,sumimasen,%LH,LHL%,ma,0.13423365563886058,53.33319004951455,120.27438802221583,0.7634751436592373,55.985157521045174,60.68595239771402
P20211210_16_46_Q056_T17_19_43,P20211210_16_46,23,57,36,1,ma,sumimasen,%LH,LHL%,ma,0.133723228996392,59.73165348714733,141.12355926689747,0.7634751436592373,55.985157521045174,60.68595239771402
P20211210_16_46_Q056_T17_19_43,P20211210_16_46,23,57,36,1,se,sumimasen,%LH,LHL%,ma,0.20871013627368906,57.764573347352766,155.19719823051085,0.7634751436592373,55.985157521045174,60.68595239771402
P20211210_16_46_Q056_T17_19_43,P20211210_16_46,23,57,36,1,n,sumimasen,%LH,LHL%,ma,0.055207197336911484,51.63626346006012,115.61360737104108,0.7634751436592373,55.985157521045174,60.68595239771402
P20211210_16_46_Q057_T17_55_32,P20211210_16_46,72,26,35,1,go,gomen,%LH,LHL%,me,0.06525348240597673,55.16382121450293,110.10730026287536,0.2811996950627963,61.53225506134593,39.733989392933424
P20211210_16_46_Q057_T17_55_32,P20211210_16_46,72,26,35,1,me,gomen,%LH,LHL%,me,0.15834621265681958,63.55900254446915,147.00940889524216,0.2811996950627963,61.53225506134593,39.733989392933424
P20211210_16_46_Q057_T17_55_32,P20211210_16_46,72,26,35,1,n,gomen,%LH,LHL%,me,0.057599999999999985,55.272893385259124,129.96283007473372,0.2811996950627963,61.53225506134593,39.733989392933424
P20211210_16_46_Q058_T18_02_25,P20211210_16_46,81,86,59,1,go,gomen,%LH,LHL%,me,0.12249473084474971,58.15484126974344,424.7976541028342,0.32843899707748503,62.61655802543609,307.5155407702912
P20211210_16_46_Q058_T18_02_25,P20211210_16_46,81,86,59,1,me,gomen,%LH,LHL%,me,0.15464959769149633,65.06888196111672,162.0661249524865,0.32843899707748503,62.61655802543609,307.5155407702912
P20211210_16_46_Q058_T18_02_25,P20211210_16_46,81,86,59,1,n,gomen,%LH,LHL%,me,0.051294668541238986,56.51392379305331,160.7645727934122,0.32843899707748503,62.61655802543609,307.5155407702912
P20211210_16_46_Q059_T17_25_51,P20211210_16_46,70,96,28,1,mo,moosiwakenaidesu,%LH,LHL%,n,0.08636103307731291,52.43227772884795,138.26804650117526,1.0772672362086597,57.10092414690265,50.01048771680884
P20211210_16_46_Q059_T17_25_51,P20211210_16_46,70,96,28,1,o,moosiwakenaidesu,%LH,LHL%,n,0.058783842873331715,53.70627160657041,135.77406651649974,1.0772672362086597,57.10092414690265,50.01048771680884
P20211210_16_46_Q059_T17_25_51,P20211210_16_46,70,96,28,1,si,moosiwakenaidesu,%LH,LHL%,n,0.15646225847488293,55.448870708959745,137.4076574196548,1.0772672362086597,57.10092414690265,50.01048771680884
P20211210_16_46_Q059_T17_25_51,P20211210_16_46,70,96,28,1,wa,moosiwakenaidesu,%LH,LHL%,n,0.06894946983638905,58.42360063942795,127.39644351531243,1.0772672362086597,57.10092414690265,50.01048771680884
P20211210_16_46_Q059_T17_25_51,P20211210_16_46,70,96,28,1,ke,moosiwakenaidesu,%LH,LHL%,n,0.12752965232057378,58.446777111624435,136.2120123231971,1.0772672362086597,57.10092414690265,50.01048771680884
P20211210_16_46_Q059_T17_25_51,P20211210_16_46,70,96,28,1,n,moosiwakenaidesu,%LH,LHL%,n,0.05480598884430932,57.38447918380495,130.3722981666497,1.0772672362086597,57.10092414690265,50.01048771680884
P20211210_16_46_Q059_T17_25_51,P20211210_16_46,70,96,28,1,a,moosiwakenaidesu,%LH,LHL%,n,0.0857448535144838,62.14720359184906,125.18490694379075,1.0772672362086597,57.10092414690265,50.01048771680884
P20211210_16_46_Q059_T17_25_51,P20211210_16_46,70,96,28,1,i,moosiwakenaidesu,%LH,LHL%,n,0.05215408615829431,60.06062927868847,124.88251283083912,1.0772672362086597,57.10092414690265,50.01048771680884
P20211210_16_46_Q059_T17_25_51,P20211210_16_46,70,96,28,1,de,moosiwakenaidesu,%LH,LHL%,n,0.1060761074405987,58.846811909632876,118.48320026878282,1.0772672362086597,57.10092414690265,50.01048771680884
P20211210_16_46_Q059_T17_25_51,P20211210_16_46,70,96,28,1,su,moosiwakenaidesu,%LH,LHL%,n,0.2803999436684832,49.81278950510536,99.60742100765741,1.0772672362086597,57.10092414690265,50.01048771680884
P20211210_16_46_Q060_T17_23_46,P20211210_16_46,32,51,62,1,go,gomenne,%LH,LHL%,n,0.061926625777665945,53.46567428122213,114.15445653069291,0.6082079317449334,56.98730259010523,46.32278468618996
P20211210_16_46_Q060_T17_23_46,P20211210_16_46,32,51,62,1,me,gomenne,%LH,LHL%,n,0.18577987733299783,55.115333587063034,126.35871912919826,0.6082079317449334,56.98730259010523,46.32278468618996
P20211210_16_46_Q060_T17_23_46,P20211210_16_46,32,51,62,1,n,gomenne,%LH,LHL%,n,0.06690287249194271,53.74692975747411,130.51056905753975,0.6082079317449334,56.98730259010523,46.32278468618996
P20211210_16_46_Q060_T17_23_46,P20211210_16_46,32,51,62,1,ne,gomenne,%LH,LHL%,n,0.2935985561423269,58.62655506369108,153.42282543906333,0.6082079317449334,56.98730259010523,46.32278468618996
P20211210_16_46_Q062_T17_56_26,P20211210_16_46,24,22,89,0,go,gomenne,%LH,LHL%,n,0.05738332615885433,54.20295641709471,106.94895375738241,0.46591834970771273,56.847536098294576,38.372599397033554
P20211210_16_46_Q062_T17_56_26,P20211210_16_46,24,22,89,0,me,gomenne,%LH,LHL%,n,0.1301830683006845,55.318725080819455,115.7183931941464,0.46591834970771273,56.847536098294576,38.372599397033554
P20211210_16_46_Q062_T17_56_26,P20211210_16_46,24,22,89,0,n,gomenne,%LH,LHL%,n,0.06594800170495185,56.1109489412018,119.01299904714182,0.46591834970771273,56.847536098294576,38.372599397033554
P20211210_16_46_Q062_T17_56_26,P20211210_16_46,24,22,89,0,ne,gomenne,%LH,LHL%,n,0.21240395354322206,58.16217940851038,140.07182294088034,0.46591834970771273,56.847536098294576,38.372599397033554
P20211210_16_46_Q063_T17_56_09,P20211210_16_46,77,94,4,1,go,gomen,%LH,LHL%,me,0.07467550439761972,54.99731768748718,115.65195298815125,0.29905318495856203,61.39066398244321,39.958738407723715
P20211210_16_46_Q063_T17_56_09,P20211210_16_46,77,94,4,1,me,gomen,%LH,LHL%,me,0.16454363241135772,63.45755858797322,148.29715600900164,0.29905318495856203,61.39066398244321,39.958738407723715
P20211210_16_46_Q063_T17_56_09,P20211210_16_46,77,94,4,1,n,gomen,%LH,LHL%,me,0.059834048149584595,55.94802550526687,142.66640502749595,0.29905318495856203,61.39066398244321,39.958738407723715
P20211210_16_46_Q064_T17_12_18,P20211210_16_46,63,85,18,1,su,sumimasen,%LH,LHL%,ma,0.13685685554544152,43.25749748593982,135.30711691259702,0.6249162683494183,57.18977231969455,70.5241001873514
P20211210_16_46_Q064_T17_12_18,P20211210_16_46,63,85,18,1,mi,sumimasen,%LH,LHL%,ma,0.10264264165908121,56.09332653073365,132.67825440473237,0.6249162683494183,57.18977231969455,70.5241001873514
P20211210_16_46_Q064_T17_12_18,P20211210_16_46,63,85,18,1,ma,sumimasen,%LH,LHL%,ma,0.1192313514221649,58.70333711150181,143.259109221733,0.6249162683494183,57.18977231969455,70.5241001873514
P20211210_16_46_Q064_T17_12_18,P20211210_16_46,63,85,18,1,se,sumimasen,%LH,LHL%,ma,0.17625504123276559,59.93995574161079,169.178411094974,0.6249162683494183,57.18977231969455,70.5241001873514
P20211210_16_46_Q064_T17_12_18,P20211210_16_46,63,85,18,1,n,sumimasen,%LH,LHL%,ma,0.08993037848996499,53.525425518524216,123.61850085411847,0.6249162683494183,57.18977231969455,70.5241001873514
P20211210_16_46_Q065_T17_59_35,P20211210_16_46,31,39,27,1,go,gomennasai,%LH,LHL%,na,0.04449202799426011,46.017498796416156,112.72922807865449,0.501542118165304,63.676628379899974,56.81502204811564
P20211210_16_46_Q065_T17_59_35,P20211210_16_46,31,39,27,1,me,gomennasai,%LH,LHL%,na,0.11073571411904715,54.25380015246566,119.16764447322181,0.501542118165304,63.676628379899974,56.81502204811564
P20211210_16_46_Q065_T17_59_35,P20211210_16_46,31,39,27,1,n,gomennasai,%LH,LHL%,na,0.04053718106143689,55.17446099389289,129.66204747636493,0.501542118165304,63.676628379899974,56.81502204811564
P20211210_16_46_Q065_T17_59_35,P20211210_16_46,31,39,27,1,na,gomennasai,%LH,LHL%,na,0.08898405598852022,59.03968389186133,134.55866940618174,0.501542118165304,63.676628379899974,56.81502204811564
P20211210_16_46_Q065_T17_59_35,P20211210_16_46,31,39,27,1,sa,gomennasai,%LH,LHL%,na,0.16610357117857077,67.56315073943915,165.01604414071738,0.501542118165304,63.676628379899974,56.81502204811564
P20211210_16_46_Q065_T17_59_35,P20211210_16_46,31,39,27,1,i,gomennasai,%LH,LHL%,na,0.050689567823468895,63.192591213895156,166.40785306465062,0.501542118165304,63.676628379899974,56.81502204811564
P20211210_16_46_Q067_T18_10_50,P20211210_16_46,14,19,84,1,go,gomennasai,%LH,LHL%,na,0.04577089754371433,51.2952726545774,106.8351415896542,0.5307663695934581,62.77925335342192,47.671855887986
P20211210_16_46_Q067_T18_10_50,P20211210_16_46,14,19,84,1,me,gomennasai,%LH,LHL%,na,0.12322933954076998,56.19614457290738,118.26792254130339,0.5307663695934581,62.77925335342192,47.671855887986
P20211210_16_46_Q067_T18_10_50,P20211210_16_46,14,19,84,1,n,gomennasai,%LH,LHL%,na,0.03300785880556312,57.359828517253575,127.61153829746596,0.5307663695934581,62.77925335342192,47.671855887986
P20211210_16_46_Q067_T18_10_50,P20211210_16_46,14,19,84,1,na,gomennasai,%LH,LHL%,na,0.09638294771224487,61.25832290341879,136.6027656859746,0.5307663695934581,62.77925335342192,47.671855887986
P20211210_16_46_Q067_T18_10_50,P20211210_16_46,14,19,84,1,sa,gomennasai,%LH,LHL%,na,0.1866044284474513,65.89445368141241,150.43447411332716,0.5307663695934581,62.77925335342192,47.671855887986
P20211210_16_46_Q067_T18_10_50,P20211210_16_46,14,19,84,1,i,gomennasai,%LH,LHL%,na,0.04577089754371455,62.27285064696875,153.95628642766766,0.5307663695934581,62.77925335342192,47.671855887986
P20211210_16_46_Q068_T18_11_48,P20211210_16_46,40,42,89,0,go,gomenne,%LH,LHL%,ne,0.0657830016605806,51.60722656907028,106.23481862580502,0.6078349353437653,53.05845738994255,35.339009227215584
P20211210_16_46_Q068_T18_11_48,P20211210_16_46,40,42,89,0,me,gomenne,%LH,LHL%,ne,0.13288166335437301,50.347385670837085,105.61455235689009,0.6078349353437653,53.05845738994255,35.339009227215584
P20211210_16_46_Q068_T18_11_48,P20211210_16_46,40,42,89,0,n,gomenne,%LH,LHL%,ne,0.07170347181003278,49.13547245754052,102.1483067489444,0.6078349353437653,53.05845738994255,35.339009227215584
P20211210_16_46_Q068_T18_11_48,P20211210_16_46,40,42,89,0,ne,gomenne,%LH,LHL%,ne,0.3374667985187789,54.408460626886864,134.85644538186082,0.6078349353437653,53.05845738994255,35.339009227215584
P20211210_16_46_Q069_T18_09_01,P20211210_16_46,82,79,76,1,su,sumimasen,%LH,LHL%,se,0.10528535507012182,38.411611357170514,--undefined--,0.8941733252973685,53.2809539480603,20.791553021366667
P20211210_16_46_Q069_T18_09_01,P20211210_16_46,82,79,76,1,mi,sumimasen,%LH,LHL%,se,0.10396928813174544,51.73274257110374,119.6541103145684,0.8941733252973685,53.2809539480603,20.791553021366667
P20211210_16_46_Q069_T18_09_01,P20211210_16_46,82,79,76,1,ma,sumimasen,%LH,LHL%,se,0.168456568112195,53.62248544667941,120.40733425441428,0.8941733252973685,53.2809539480603,20.791553021366667
P20211210_16_46_Q069_T18_09_01,P20211210_16_46,82,79,76,1,se,sumimasen,%LH,LHL%,se,0.39011968789915985,54.750583316484374,128.23367926869997,0.8941733252973685,53.2809539480603,20.791553021366667
P20211210_16_46_Q069_T18_09_01,P20211210_16_46,82,79,76,1,n,sumimasen,%LH,LHL%,se,0.12634242608414636,51.734537644571915,117.72229995794898,0.8941733252973685,53.2809539480603,20.791553021366667
P20211210_16_46_Q069_T18_09_20,P20211210_16_46,59,83,20,1,su,sumimasen,%LH,LHL%,se,0.17859322003663447,41.09116717124749,123.50759076035918,0.8701061680184827,51.037402169414406,39.3856472604068
P20211210_16_46_Q069_T18_09_20,P20211210_16_46,59,83,20,1,mi,sumimasen,%LH,LHL%,se,0.1443033217896006,51.693691737174596,118.56868025059632,0.8701061680184827,51.037402169414406,39.3856472604068
P20211210_16_46_Q069_T18_09_20,P20211210_16_46,59,83,20,1,ma,sumimasen,%LH,LHL%,se,0.11001342354256671,53.53197028498019,117.02083070835337,0.8701061680184827,51.037402169414406,39.3856472604068
P20211210_16_46_Q069_T18_09_20,P20211210_16_46,59,83,20,1,se,sumimasen,%LH,LHL%,se,0.3428989824703381,52.07858918820268,136.64277006285025,0.8701061680184827,51.037402169414406,39.3856472604068
P20211210_16_46_Q069_T18_09_20,P20211210_16_46,59,83,20,1,n,sumimasen,%LH,LHL%,se,0.09429722017934283,48.53458583228153,126.5387830849702,0.8701061680184827,51.037402169414406,39.3856472604068
P20211210_16_46_Q070_T17_29_08,P20211210_16_46,64,79,24,1,mo,moosiwakenaidesu,%LH,LHL%,de,0.10315452835653893,51.1775502789355,129.92090260530608,1.467492981967538,55.21753441590073,40.28437510510334
P20211210_16_46_Q070_T17_29_08,P20211210_16_46,64,79,24,1,o,moosiwakenaidesu,%LH,LHL%,de,0.0365767052738325,52.871033611888976,121.57949966080915,1.467492981967538,55.21753441590073,40.28437510510334
P20211210_16_46_Q070_T17_29_08,P20211210_16_46,64,79,24,1,si,moosiwakenaidesu,%LH,LHL%,de,0.14206651052008346,56.084930084144126,123.3023209145422,1.467492981967538,55.21753441590073,40.28437510510334
